Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
-22.00281,-47.93379,851,2.43,2022-10-17T19:16:18.000Z,gps,-22.00283,-47.93369,847,3.00,18.38,99.7,gps [GPS],00:00:01,21.1,0.0,,,,false,20 / 22,670,4838.7,-,1.2,1.0,0.4,-,-,Car,16:16:18 BRT,16:16:18.000,66.17,41.11,91
-22.00283,-47.93361,851,2.37,2022-10-17T19:16:19.000Z,gps,-22.00285,-47.93350,847,3.00,18.82,96.3,gps [GPS],00:00:01,18.8,0.0,,,,false,18 / 21,671,4857.5,-,1.2,1.0,0.4,-,-,Car,16:16:19 BRT,16:16:19.000,67.75,42.10,91
-22.00285,-47.93343,850,2.36,2022-10-17T19:16:20.000Z,gps,-22.00287,-47.93332,846,3.00,19.52,94.1,gps [GPS],00:00:01,19.0,0.0,,,,false,19 / 21,672,4876.5,-,1.2,1.0,0.6,-,-,Car,16:16:20 BRT,16:16:20.000,70.27,43.66,91
-22.00287,-47.93325,850,2.36,2022-10-17T19:16:21.000Z,gps,-22.00288,-47.93313,846,3.00,18.84,94.3,gps [GPS],00:00:01,19.1,0.0,,,,false,20 / 22,673,4895.5,-,1.2,1.0,0.4,-,-,Car,16:16:21 BRT,16:16:21.000,67.82,42.14,91
-22.00288,-47.93312,848,2.76,2022-10-17T19:16:22.000Z,gps,-22.00289,-47.93299,844,4.00,11.80,93.3,gps [GPS],00:00:01,12.7,0.0,,,,false,20 / 21,674,4908.3,-,1.2,1.0,0.4,-,-,Car,16:16:22 BRT,16:16:22.000,42.48,26.40,91
-22.00289,-47.93307,849,3.37,2022-10-17T19:16:23.000Z,gps,-22.00290,-47.93294,845,6.00,0.59,92.3,gps [GPS],00:00:01,5.9,0.0,,,,false,19 / 20,675,4914.2,-,1.2,1.0,0.4,-,-,Car,16:16:23 BRT,16:16:23.000,2.12,1.32,91
-22.00290,-47.93299,850,3.70,2022-10-17T19:16:25.000Z,gps,-22.00291,-47.93293,846,6.00,1.16,85.2,gps [GPS],00:00:02,8.1,0.0,,,,false,20 / 21,677,4922.3,-,1.0,1.0,0.4,-,-,Car,16:16:25 BRT,16:16:25.000,4.18,2.59,91
-22.00290,-47.93290,850,3.37,2022-10-17T19:16:27.000Z,gps,-22.00290,-47.93285,846,5.00,6.18,93.9,gps [GPS],00:00:02,8.6,0.0,,,,false,20 / 21,679,4930.9,-,1.0,1.0,0.4,-,-,Car,16:16:27 BRT,16:16:27.000,22.25,13.82,91
-22.00291,-47.93282,850,2.99,2022-10-17T19:16:28.000Z,gps,-22.00291,-47.93276,846,4.00,8.60,94.8,gps [GPS],00:00:01,8.4,0.0,,,,false,21 / 22,680,4939.3,-,1.0,1.0,0.4,-,-,Car,16:16:28 BRT,16:16:28.000,30.96,19.24,91
-22.00291,-47.93274,850,2.91,2022-10-17T19:16:29.000Z,gps,-22.00291,-47.93266,846,4.00,8.92,93.4,gps [GPS],00:00:01,8.9,0.0,,,,false,19 / 20,681,4948.2,-,1.0,0.8,0.4,-,-,Car,16:16:29 BRT,16:16:29.000,32.11,19.95,91
-22.00291,-47.93265,849,2.89,2022-10-17T19:16:30.000Z,gps,-22.00292,-47.93257,845,4.00,9.09,94.2,gps [GPS],00:00:01,9.2,0.0,,,,false,20 / 22,682,4957.5,-,1.0,1.0,0.4,-,-,Car,16:16:30 BRT,16:16:30.000,32.72,20.33,91
-22.00292,-47.93256,849,2.89,2022-10-17T19:16:31.000Z,gps,-22.00293,-47.93247,845,4.00,9.25,93.8,gps [GPS],00:00:01,9.4,0.0,,,,false,21 / 22,683,4966.9,-,1.2,1.0,0.4,-,-,Car,16:16:31 BRT,16:16:31.000,33.30,20.69,91
-22.00293,-47.93246,848,2.88,2022-10-17T19:16:32.000Z,gps,-22.00294,-47.93237,844,4.00,11.14,94.9,gps [GPS],00:00:01,10.1,0.0,,,,false,18 / 21,684,4977.0,-,1.0,0.8,0.4,-,-,Car,16:16:32 BRT,16:16:32.000,40.10,24.92,91
-22.00294,-47.93236,848,2.88,2022-10-17T19:16:33.000Z,gps,-22.00296,-47.93226,844,4.00,11.12,96.8,gps [GPS],00:00:01,10.8,0.0,,,,false,19 / 21,685,4987.8,-,1.4,1.4,0.4,-,-,Car,16:16:33 BRT,16:16:33.000,40.03,24.87,91
-22.00296,-47.93222,847,2.43,2022-10-17T19:16:34.000Z,gps,-22.00297,-47.93215,843,3.00,11.85,95.7,gps [GPS],00:00:01,14.3,0.0,,,,false,19 / 20,686,5002.1,-,1.2,1.0,0.4,-,-,Car,16:16:34 BRT,16:16:34.000,42.66,26.51,91
-22.00298,-47.93210,846,2.37,2022-10-17T19:16:35.000Z,gps,-22.00299,-47.93203,842,3.00,12.15,97.7,gps [GPS],00:00:01,12.3,0.0,,,,false,19 / 20,687,5014.4,-,1.2,1.0,0.4,-,-,Car,16:16:35 BRT,16:16:35.000,43.74,27.18,91
-22.00299,-47.93199,846,2.36,2022-10-17T19:16:36.000Z,gps,-22.00301,-47.93191,842,3.00,11.94,97.5,gps [GPS],00:00:01,12.0,0.0,,,,false,19 / 21,688,5026.3,-,1.2,1.2,0.4,-,-,Car,16:16:36 BRT,16:16:36.000,42.98,26.71,91
-22.00301,-47.93187,846,2.36,2022-10-17T19:16:37.000Z,gps,-22.00302,-47.93180,842,3.00,11.97,97.8,gps [GPS],00:00:01,11.9,0.0,,,,false,21 / 22,689,5038.2,-,1.2,1.0,0.4,-,-,Car,16:16:37 BRT,16:16:37.000,43.09,26.78,91
-22.00302,-47.93175,845,2.36,2022-10-17T19:16:38.000Z,gps,-22.00303,-47.93168,841,3.00,12.34,97.9,gps [GPS],00:00:01,12.3,0.0,,,,false,20 / 21,690,5050.5,-,1.0,0.8,0.4,-,-,Car,16:16:38 BRT,16:16:38.000,44.42,27.60,91
-22.00304,-47.93163,844,2.36,2022-10-17T19:16:39.000Z,gps,-22.00305,-47.93156,840,3.00,12.55,97.9,gps [GPS],00:00:01,12.6,0.0,,,,false,21 / 22,691,5063.0,-,1.0,1.0,0.4,-,-,Car,16:16:39 BRT,16:16:39.000,45.18,28.07,91
-22.00306,-47.93154,844,2.76,2022-10-17T19:16:40.000Z,gps,-22.00307,-47.93144,840,4.00,12.47,99.0,gps [GPS],00:00:01,9.8,0.0,,,,false,19 / 21,692,5072.8,-,1.0,0.8,0.4,-,-,Car,16:16:40 BRT,16:16:40.000,44.89,27.89,91
-22.00308,-47.93139,843,2.42,2022-10-17T19:16:41.000Z,gps,-22.00309,-47.93132,839,3.00,12.22,103.2,gps [GPS],00:00:01,15.2,0.0,,,,false,21 / 22,693,5088.0,-,1.4,1.2,0.4,-,-,Car,16:16:41 BRT,16:16:41.000,43.99,27.34,91
-22.00311,-47.93128,842,2.37,2022-10-17T19:16:42.000Z,gps,-22.00312,-47.93120,838,3.00,11.54,108.5,gps [GPS],00:00:01,12.6,0.0,,,,false,20 / 21,694,5100.6,-,1.0,0.8,0.4,-,-,Car,16:16:42 BRT,16:16:42.001,41.54,25.81,91
-22.00313,-47.93120,843,2.76,2022-10-17T19:16:43.000Z,gps,-22.00316,-47.93111,839,4.00,9.61,109.3,gps [GPS],00:00:01,8.8,0.0,,,,false,20 / 21,695,5109.4,-,1.0,0.8,0.4,-,-,Car,16:16:43 BRT,16:16:43.000,34.60,21.50,91
-22.00317,-47.93108,843,2.42,2022-10-17T19:16:44.000Z,gps,-22.00319,-47.93102,839,3.00,8.79,111.3,gps [GPS],00:00:01,12.1,0.0,,,,false,20 / 22,696,5121.5,-,1.0,1.0,0.4,-,-,Car,16:16:44 BRT,16:16:44.000,31.64,19.66,91
-22.00320,-47.93100,843,2.37,2022-10-17T19:16:45.000Z,gps,-22.00322,-47.93095,839,3.00,8.40,111.2,gps [GPS],00:00:01,9.3,0.0,,,,false,20 / 22,697,5130.8,-,1.0,1.0,0.4,-,-,Car,16:16:45 BRT,16:16:45.000,30.24,18.79,91
-22.00323,-47.93092,843,2.36,2022-10-17T19:16:46.000Z,gps,-22.00324,-47.93088,839,3.00,7.94,109.1,gps [GPS],00:00:01,8.5,0.0,,,,false,20 / 22,698,5139.3,-,1.0,1.0,0.4,-,-,Car,16:16:46 BRT,16:16:46.000,28.58,17.76,91
-22.00325,-47.93088,843,2.92,2022-10-17T19:16:48.000Z,gps,-22.00326,-47.93086,839,4.00,1.52,4.7,gps [GPS],00:00:02,5.6,0.0,,,,false,20 / 22,700,5144.9,-,1.0,1.0,0.4,-,-,Car,16:16:48 BRT,16:16:48.000,5.47,3.40,91
-22.00330,-47.93079,844,2.43,2022-10-17T19:16:52.000Z,gps,-22.00331,-47.93077,840,3.00,5.20,125.6,gps [GPS],00:00:04,9.8,0.0,,,,false,20 / 22,704,5154.7,-,1.0,1.0,0.4,-,-,Car,16:16:52 BRT,16:16:52.000,18.72,11.63,91
-22.00338,-47.93073,843,2.42,2022-10-17T19:16:54.000Z,gps,-22.00341,-47.93071,839,3.00,7.32,155.8,gps [GPS],00:00:02,11.5,0.0,,,,false,21 / 22,706,5166.2,-,1.0,0.8,0.4,-,-,Car,16:16:54 BRT,16:16:54.000,26.35,16.37,91
-22.00343,-47.93070,843,2.37,2022-10-17T19:16:55.000Z,gps,-22.00347,-47.93068,839,3.00,7.25,144.1,gps [GPS],00:00:01,6.8,0.0,,,,false,21 / 22,707,5173.1,-,1.0,0.8,0.4,-,-,Car,16:16:55 BRT,16:16:55.000,26.10,16.22,91
-22.00348,-47.93065,843,2.36,2022-10-17T19:16:56.000Z,gps,-22.00350,-47.93062,839,3.00,7.54,117.3,gps [GPS],00:00:01,7.1,0.0,,,,false,21 / 22,708,5180.2,-,1.0,0.8,0.4,-,-,Car,16:16:56 BRT,16:16:56.000,27.14,16.87,91
-22.00351,-47.93058,842,2.36,2022-10-17T19:16:57.000Z,gps,-22.00352,-47.93054,838,3.00,7.61,92.5,gps [GPS],00:00:01,7.2,0.0,,,,false,21 / 22,709,5187.4,-,1.0,0.8,0.4,-,-,Car,16:16:57 BRT,16:16:57.000,27.40,17.02,91
-22.00351,-47.93052,842,2.36,2022-10-17T19:16:58.000Z,gps,-22.00351,-47.93048,838,3.00,7.52,65.9,gps [GPS],00:00:01,6.7,0.0,,,,false,21 / 22,710,5194.1,-,1.0,0.8,0.4,-,-,Car,16:16:58 BRT,16:16:58.000,27.07,16.82,91
-22.00348,-47.93046,842,2.36,2022-10-17T19:16:59.000Z,gps,-22.00347,-47.93043,838,3.00,7.88,37.7,gps [GPS],00:00:01,6.5,0.0,,,,false,21 / 22,711,5200.6,-,1.0,0.8,0.4,-,-,Car,16:16:59 BRT,16:16:59.000,28.37,17.63,91
-22.00344,-47.93042,842,2.36,2022-10-17T19:17:00.000Z,gps,-22.00341,-47.93039,838,3.00,8.37,15.0,gps [GPS],00:00:01,6.9,0.0,,,,false,20 / 22,712,5207.4,-,1.0,0.8,0.4,-,-,Car,16:17:00 BRT,16:17:00.000,30.13,18.72,91
-22.00337,-47.93039,842,2.36,2022-10-17T19:17:01.000Z,gps,-22.00333,-47.93037,838,3.00,9.35,3.3,gps [GPS],00:00:01,7.7,0.0,,,,false,20 / 22,713,5215.2,-,1.0,1.0,0.4,-,-,Car,16:17:01 BRT,16:17:01.000,33.66,20.92,91
-22.00328,-47.93036,841,1.77,2022-10-17T19:17:02.000Z,gps,-22.00325,-47.93036,837,2.00,10.02,11.6,gps [GPS],00:00:01,11.2,0.0,,,,false,20 / 22,714,5226.4,-,1.2,1.0,0.4,-,-,Car,16:17:02 BRT,16:17:02.001,36.07,22.41,91
-22.00319,-47.93033,841,1.73,2022-10-17T19:17:03.000Z,gps,-22.00316,-47.93032,837,2.00,10.44,24.0,gps [GPS],00:00:01,10.0,0.0,,,,false,20 / 22,715,5236.4,-,1.2,1.0,0.4,-,-,Car,16:17:03 BRT,16:17:03.000,37.58,23.35,91
-22.00313,-47.93030,842,2.27,2022-10-17T19:17:04.000Z,gps,-22.00308,-47.93028,838,3.00,10.76,25.0,gps [GPS],00:00:01,7.9,0.0,,,,false,19 / 22,716,5244.3,-,1.2,1.0,0.4,-,-,Car,16:17:04 BRT,16:17:04.000,38.74,24.07,91
-22.00302,-47.93025,842,1.77,2022-10-17T19:17:05.000Z,gps,-22.00299,-47.93023,838,2.00,10.96,24.2,gps [GPS],00:00:01,13.1,0.0,,,,false,19 / 21,717,5257.4,-,1.4,1.2,0.4,-,-,Car,16:17:05 BRT,16:17:05.000,39.46,24.52,91
-22.00293,-47.93020,842,1.73,2022-10-17T19:17:06.000Z,gps,-22.00290,-47.93019,838,2.00,10.99,23.8,gps [GPS],00:00:01,11.1,0.0,,,,false,19 / 22,718,5268.5,-,1.4,1.2,0.4,-,-,Car,16:17:06 BRT,16:17:06.000,39.56,24.58,91
-22.00284,-47.93016,842,1.73,2022-10-17T19:17:07.000Z,gps,-22.00281,-47.93014,838,2.00,10.89,24.1,gps [GPS],00:00:01,11.0,0.0,,,,false,19 / 22,719,5279.5,-,1.4,1.2,0.4,-,-,Car,16:17:07 BRT,16:17:07.000,39.20,24.36,91
-22.00275,-47.93012,842,1.73,2022-10-17T19:17:08.000Z,gps,-22.00272,-47.93010,838,2.00,10.46,24.0,gps [GPS],00:00:01,11.0,0.0,,,,false,19 / 22,720,5290.4,-,1.4,1.2,0.4,-,-,Car,16:17:08 BRT,16:17:08.000,37.66,23.40,91
-22.00266,-47.93007,843,1.73,2022-10-17T19:17:09.000Z,gps,-22.00264,-47.93006,839,2.00,9.81,24.5,gps [GPS],00:00:01,10.4,0.0,,,,false,19 / 22,721,5300.8,-,1.4,1.2,0.4,-,-,Car,16:17:09 BRT,16:17:09.000,35.32,21.94,91
-22.00258,-47.93004,843,1.73,2022-10-17T19:17:10.000Z,gps,-22.00256,-47.93002,839,2.00,9.08,24.6,gps [GPS],00:00:01,9.7,0.0,,,,false,19 / 21,722,5310.5,-,1.4,1.2,0.4,-,-,Car,16:17:10 BRT,16:17:10.000,32.69,20.31,91
-22.00251,-47.93000,843,1.73,2022-10-17T19:17:11.000Z,gps,-22.00248,-47.92999,839,2.00,8.45,24.4,gps [GPS],00:00:01,9.2,0.0,,,,false,20 / 22,723,5319.7,-,1.4,1.2,0.4,-,-,Car,16:17:11 BRT,16:17:11.000,30.42,18.90,91
-22.00244,-47.92996,843,1.73,2022-10-17T19:17:12.000Z,gps,-22.00241,-47.92995,839,2.00,8.49,23.5,gps [GPS],00:00:01,8.9,0.0,,,,false,20 / 22,724,5328.5,-,1.0,1.0,0.4,-,-,Car,16:17:12 BRT,16:17:12.000,30.56,18.99,91
-22.00236,-47.92993,843,1.73,2022-10-17T19:17:13.000Z,gps,-22.00234,-47.92992,839,2.00,8.16,24.6,gps [GPS],00:00:01,8.7,0.0,,,,false,21 / 23,725,5337.2,-,1.0,1.0,0.4,-,-,Car,16:17:13 BRT,16:17:13.000,29.38,18.25,91
-22.00229,-47.92989,843,1.73,2022-10-17T19:17:14.000Z,gps,-22.00227,-47.92988,839,2.00,9.55,25.0,gps [GPS],00:00:01,8.8,0.0,,,,false,20 / 22,726,5346.0,-,1.0,0.8,0.4,-,-,Car,16:17:14 BRT,16:17:14.000,34.38,21.36,91
-22.00221,-47.92985,843,1.73,2022-10-17T19:17:15.000Z,gps,-22.00219,-47.92983,839,2.00,11.04,25.2,gps [GPS],00:00:01,10.1,0.0,,,,false,20 / 23,727,5356.1,-,1.0,0.8,0.4,-,-,Car,16:17:15 BRT,16:17:15.000,39.74,24.70,91
-22.00212,-47.92980,844,1.73,2022-10-17T19:17:16.000Z,gps,-22.00209,-47.92978,840,2.00,11.90,24.5,gps [GPS],00:00:01,11.1,0.0,,,,false,20 / 23,728,5367.3,-,1.0,1.0,0.4,-,-,Car,16:17:16 BRT,16:17:16.000,42.84,26.62,91
-22.00205,-47.92977,844,2.27,2022-10-17T19:17:17.000Z,gps,-22.00200,-47.92974,840,3.00,11.88,24.3,gps [GPS],00:00:01,8.7,0.0,,,,false,20 / 23,729,5376.0,-,1.0,1.0,0.4,-,-,Car,16:17:17 BRT,16:17:17.000,42.77,26.57,91
-22.00193,-47.92971,844,1.77,2022-10-17T19:17:18.000Z,gps,-22.00189,-47.92969,840,2.00,12.38,24.9,gps [GPS],00:00:01,14.9,0.0,,,,false,20 / 23,730,5390.9,-,1.0,1.0,0.4,-,-,Car,16:17:18 BRT,16:17:18.000,44.57,27.69,91
-22.00182,-47.92966,843,1.73,2022-10-17T19:17:19.000Z,gps,-22.00179,-47.92964,839,2.00,12.95,24.4,gps [GPS],00:00:01,12.7,0.0,,,,false,20 / 23,731,5403.6,-,1.0,1.0,0.4,-,-,Car,16:17:19 BRT,16:17:19.000,46.62,28.97,91
-22.00172,-47.92961,843,1.73,2022-10-17T19:17:20.000Z,gps,-22.00168,-47.92959,839,2.00,13.09,24.3,gps [GPS],00:00:01,12.8,0.0,,,,false,19 / 23,732,5416.4,-,1.0,1.0,0.4,-,-,Car,16:17:20 BRT,16:17:20.001,47.12,29.28,91
-22.00161,-47.92956,843,1.73,2022-10-17T19:17:21.000Z,gps,-22.00158,-47.92954,839,2.00,12.90,23.2,gps [GPS],00:00:01,12.9,0.0,,,,false,19 / 23,733,5429.3,-,1.4,1.2,0.4,-,-,Car,16:17:21 BRT,16:17:21.000,46.44,28.86,91
-22.00151,-47.92951,843,1.73,2022-10-17T19:17:22.000Z,gps,-22.00147,-47.92949,839,2.00,12.58,23.4,gps [GPS],00:00:01,12.6,0.0,,,,false,20 / 23,734,5441.9,-,1.2,1.0,0.4,-,-,Car,16:17:22 BRT,16:17:22.000,45.29,28.14,91
-22.00140,-47.92946,843,1.73,2022-10-17T19:17:23.000Z,gps,-22.00137,-47.92945,839,2.00,12.32,23.9,gps [GPS],00:00:01,12.6,0.0,,,,false,20 / 23,735,5454.5,-,1.2,1.0,0.4,-,-,Car,16:17:23 BRT,16:17:23.000,44.35,27.56,91
-22.00130,-47.92941,842,1.73,2022-10-17T19:17:24.000Z,gps,-22.00127,-47.92940,838,2.00,11.08,25.3,gps [GPS],00:00:01,12.1,0.0,,,,false,19 / 23,736,5466.6,-,1.2,1.0,0.4,-,-,Car,16:17:24 BRT,16:17:24.000,39.89,24.79,91
-22.00121,-47.92937,842,1.73,2022-10-17T19:17:25.000Z,gps,-22.00118,-47.92935,838,2.00,10.62,25.9,gps [GPS],00:00:01,11.3,0.0,,,,false,19 / 23,737,5477.9,-,1.2,1.2,0.4,-,-,Car,16:17:25 BRT,16:17:25.000,38.23,23.76,91
-22.00115,-47.92933,842,2.27,2022-10-17T19:17:26.000Z,gps,-22.00110,-47.92931,838,3.00,9.06,26.2,gps [GPS],00:00:01,7.9,0.0,,,,false,19 / 23,738,5485.8,-,1.2,1.2,0.4,-,-,Car,16:17:26 BRT,16:17:26.000,32.62,20.27,91
-22.00108,-47.92929,842,2.35,2022-10-17T19:17:27.000Z,gps,-22.00103,-47.92927,838,3.00,8.42,28.2,gps [GPS],00:00:01,9.1,0.0,,,,false,19 / 23,739,5494.9,-,1.2,1.2,0.4,-,-,Car,16:17:27 BRT,16:17:27.000,30.31,18.84,91
-22.00099,-47.92923,841,1.77,2022-10-17T19:17:28.000Z,gps,-22.00097,-47.92922,837,2.00,8.23,42.3,gps [GPS],00:00:01,11.0,0.0,,,,false,19 / 23,740,5505.9,-,1.2,1.2,0.4,-,-,Car,16:17:28 BRT,16:17:28.000,29.63,18.41,91
-22.00094,-47.92918,841,1.73,2022-10-17T19:17:29.000Z,gps,-22.00092,-47.92916,837,2.00,8.24,44.2,gps [GPS],00:00:01,8.3,0.0,,,,false,19 / 23,741,5514.2,-,1.2,1.2,0.4,-,-,Car,16:17:29 BRT,16:17:29.000,29.66,18.43,91
-22.00088,-47.92913,840,1.73,2022-10-17T19:17:30.000Z,gps,-22.00086,-47.92911,836,2.00,8.40,26.6,gps [GPS],00:00:01,8.3,0.0,,,,false,19 / 23,742,5522.5,-,1.2,1.2,0.4,-,-,Car,16:17:30 BRT,16:17:30.000,30.24,18.79,91
-22.00081,-47.92911,840,1.73,2022-10-17T19:17:31.000Z,gps,-22.00079,-47.92910,836,2.00,8.22,3.8,gps [GPS],00:00:01,8.1,0.0,,,,false,19 / 23,743,5530.6,-,1.2,1.2,0.4,-,-,Car,16:17:31 BRT,16:17:31.000,29.59,18.39,91
-22.00076,-47.92911,840,2.27,2022-10-17T19:17:32.000Z,gps,-22.00072,-47.92912,836,3.00,8.31,344.5,gps [GPS],00:00:01,5.9,0.0,,,,false,19 / 23,744,5536.5,-,1.2,1.2,0.4,-,-,Car,16:17:32 BRT,16:17:32.000,29.92,18.59,91
-22.00069,-47.92915,840,2.35,2022-10-17T19:17:33.000Z,gps,-22.00066,-47.92917,836,3.00,8.50,314.1,gps [GPS],00:00:01,7.8,0.0,,,,false,20 / 23,745,5544.3,-,1.2,1.2,0.4,-,-,Car,16:17:33 BRT,16:17:33.000,30.60,19.01,91
-22.00065,-47.92920,840,2.36,2022-10-17T19:17:34.000Z,gps,-22.00062,-47.92923,836,3.00,8.04,287.2,gps [GPS],00:00:01,7.6,0.0,,,,false,19 / 21,746,5552.0,-,1.2,1.0,0.4,-,-,Car,16:17:34 BRT,16:17:34.000,28.94,17.98,91
-22.00063,-47.92927,840,2.36,2022-10-17T19:17:35.000Z,gps,-22.00061,-47.92931,836,3.00,7.62,259.5,gps [GPS],00:00:01,7.2,0.0,,,,false,19 / 22,747,5559.1,-,1.2,1.0,0.4,-,-,Car,16:17:35 BRT,16:17:35.000,27.43,17.05,91
-22.00063,-47.92933,840,2.36,2022-10-17T19:17:36.000Z,gps,-22.00063,-47.92937,836,3.00,8.03,234.7,gps [GPS],00:00:01,6.6,0.0,,,,false,18 / 22,748,5565.7,-,1.2,1.2,0.4,-,-,Car,16:17:36 BRT,16:17:36.000,28.91,17.96,91
-22.00066,-47.92938,840,2.36,2022-10-17T19:17:37.000Z,gps,-22.00068,-47.92941,836,3.00,8.54,211.5,gps [GPS],00:00:01,6.5,0.0,,,,false,17 / 20,749,5572.3,-,1.4,1.4,0.6,-,-,Car,16:17:37 BRT,16:17:37.000,30.74,19.10,91
-22.00072,-47.92942,840,2.36,2022-10-17T19:17:38.000Z,gps,-22.00076,-47.92944,836,3.00,9.09,189.4,gps [GPS],00:00:01,7.4,0.0,,,,false,19 / 21,750,5579.6,-,1.4,1.4,0.6,-,-,Car,16:17:38 BRT,16:17:38.000,32.72,20.33,91
-22.00079,-47.92944,841,2.36,2022-10-17T19:17:39.000Z,gps,-22.00084,-47.92945,837,3.00,9.36,187.5,gps [GPS],00:00:01,8.0,0.0,,,,false,18 / 22,751,5587.6,-,1.2,1.0,0.4,-,-,Car,16:17:39 BRT,16:17:39.000,33.70,20.94,91
-22.00087,-47.92946,842,2.36,2022-10-17T19:17:40.000Z,gps,-22.00092,-47.92948,838,3.00,10.08,199.4,gps [GPS],00:00:01,9.2,0.0,,,,false,17 / 21,752,5596.8,-,1.4,1.2,0.6,-,-,Car,16:17:40 BRT,16:17:40.000,36.29,22.55,91
-22.00098,-47.92950,842,1.77,2022-10-17T19:17:41.000Z,gps,-22.00101,-47.92952,838,2.00,10.84,205.4,gps [GPS],00:00:01,12.5,0.0,,,,false,17 / 22,753,5609.3,-,1.4,1.4,0.6,-,-,Car,16:17:41 BRT,16:17:41.000,39.02,24.25,91
-22.00107,-47.92955,842,1.73,2022-10-17T19:17:42.000Z,gps,-22.00110,-47.92956,838,2.00,11.49,204.5,gps [GPS],00:00:01,11.2,0.0,,,,false,18 / 21,754,5620.5,-,1.4,1.4,0.6,-,-,Car,16:17:42 BRT,16:17:42.000,41.36,25.70,91
-22.00116,-47.92960,843,1.73,2022-10-17T19:17:43.000Z,gps,-22.00119,-47.92961,839,2.00,12.20,204.5,gps [GPS],00:00:01,11.6,0.0,,,,false,19 / 22,755,5632.1,-,1.4,1.2,0.6,-,-,Car,16:17:43 BRT,16:17:43.000,43.92,27.29,91
-22.00126,-47.92965,844,1.73,2022-10-17T19:17:44.000Z,gps,-22.00129,-47.92966,840,2.00,12.46,205.0,gps [GPS],00:00:01,12.2,0.0,,,,false,18 / 21,756,5644.2,-,1.2,1.2,0.4,-,-,Car,16:17:44 BRT,16:17:44.000,44.86,27.87,91
-22.00136,-47.92970,844,1.73,2022-10-17T19:17:45.000Z,gps,-22.00140,-47.92972,840,2.00,12.84,204.8,gps [GPS],00:00:01,12.7,0.0,,,,false,19 / 22,757,5656.9,-,1.4,1.2,0.6,-,-,Car,16:17:45 BRT,16:17:45.000,46.22,28.72,91
-22.00147,-47.92976,844,1.73,2022-10-17T19:17:46.000Z,gps,-22.00151,-47.92977,840,2.00,12.73,204.2,gps [GPS],00:00:01,13.1,0.0,,,,false,19 / 22,758,5670.1,-,1.2,1.2,0.4,-,-,Car,16:17:46 BRT,16:17:46.000,45.83,28.48,91
-22.00158,-47.92981,844,1.73,2022-10-17T19:17:47.000Z,gps,-22.00161,-47.92982,840,2.00,12.24,203.8,gps [GPS],00:00:01,13.0,0.0,,,,false,19 / 22,759,5683.1,-,1.2,1.2,0.4,-,-,Car,16:17:47 BRT,16:17:47.000,44.06,27.38,91
-22.00168,-47.92986,844,1.73,2022-10-17T19:17:48.000Z,gps,-22.00171,-47.92987,840,2.00,11.98,203.2,gps [GPS],00:00:01,12.4,0.0,,,,false,19 / 22,760,5695.5,-,1.2,1.2,0.4,-,-,Car,16:17:48 BRT,16:17:48.000,43.13,26.80,91
-22.00178,-47.92990,844,1.73,2022-10-17T19:17:49.000Z,gps,-22.00181,-47.92992,840,2.00,11.99,204.1,gps [GPS],00:00:01,12.1,0.0,,,,false,19 / 22,761,5707.6,-,1.2,1.2,0.4,-,-,Car,16:17:49 BRT,16:17:49.000,43.16,26.82,91
-22.00188,-47.92995,844,1.73,2022-10-17T19:17:50.000Z,gps,-22.00191,-47.92997,840,2.00,12.43,203.5,gps [GPS],00:00:01,12.2,0.0,,,,false,19 / 22,762,5719.8,-,1.2,1.2,0.4,-,-,Car,16:17:50 BRT,16:17:50.000,44.75,27.81,91
-22.00198,-47.93000,844,1.73,2022-10-17T19:17:51.000Z,gps,-22.00201,-47.93001,840,2.00,12.15,202.7,gps [GPS],00:00:01,12.3,0.0,,,,false,19 / 22,763,5732.1,-,1.2,1.2,0.4,-,-,Car,16:17:51 BRT,16:17:51.000,43.74,27.18,91
-22.00208,-47.93004,844,1.73,2022-10-17T19:17:52.000Z,gps,-22.00211,-47.93006,840,2.00,11.20,203.5,gps [GPS],00:00:01,11.7,0.0,,,,false,18 / 21,764,5743.8,-,1.2,1.2,0.4,-,-,Car,16:17:52 BRT,16:17:52.000,40.32,25.05,91
-22.00217,-47.93008,845,1.73,2022-10-17T19:17:53.000Z,gps,-22.00220,-47.93010,841,2.00,9.91,204.1,gps [GPS],00:00:01,10.9,0.0,,,,false,19 / 22,765,5754.6,-,1.4,1.2,0.6,-,-,Car,16:17:53 BRT,16:17:53.000,35.68,22.17,91
-22.00225,-47.93012,844,1.73,2022-10-17T19:17:54.000Z,gps,-22.00227,-47.93013,840,2.00,8.36,205.6,gps [GPS],00:00:01,9.6,0.0,,,,false,18 / 21,766,5764.2,-,1.2,1.2,0.4,-,-,Car,16:17:54 BRT,16:17:54.000,30.10,18.70,91
