Lat,Lng,Alt,Acc,Time,Prv,OrgLat,OrgLng,OrgAlt,OrgAcc,Speed,Bearing,AdvPrv,Dly,Dst,AltOfst,Pressure,PressureRef,RefAge,FromBT,Sats,Secs,AccDst,Quality,PDOP,VDOP,HDOP,DGPSAge,DGPSStat,Category,TimeWithTZ,TimeWithMS,SpeedKPH,SpeedMPH,Battery
-21.99915,-47.90935,838,23.99,2022-10-17T18:44:16.000Z,gps,-21.99914,-47.90937,834,24.00,13.41,296.4,gps [GPS],00:00:00,0.0,0.0,,,,false,4 / 22,21,0.0,-,7.4,6.2,4.0,-,-,Car,15:44:16 BRT,15:44:16.000,48.28,30.00,97
-21.99911,-47.90944,836,14.44,2022-10-17T18:44:17.000Z,gps,-21.99909,-47.90949,832,18.00,13.60,297.6,gps [GPS],00:00:01,10.3,0.0,,,,false,4 / 22,22,10.3,-,4.6,3.6,2.8,-,-,Car,15:44:17 BRT,15:44:17.000,48.96,30.42,97
-21.99907,-47.90953,830,10.52,2022-10-17T18:44:18.000Z,gps,-21.99903,-47.90962,826,15.00,12.88,298.6,gps [GPS],00:00:01,10.0,0.0,,,,false,4 / 22,23,20.4,-,4.6,3.6,2.8,-,-,Car,15:44:18 BRT,15:44:18.000,46.37,28.81,97
-21.99903,-47.90962,833,8.37,2022-10-17T18:44:19.000Z,gps,-21.99898,-47.90974,829,13.00,12.64,297.7,gps [GPS],00:00:01,9.8,0.0,,,,false,4 / 20,24,30.1,-,4.6,3.6,2.8,-,-,Car,15:44:19 BRT,15:44:19.000,45.50,28.27,97
-21.99900,-47.90970,833,7.14,2022-10-17T18:44:20.000Z,gps,-21.99893,-47.90986,829,12.00,13.13,297.4,gps [GPS],00:00:01,9.7,0.0,,,,false,4 / 20,25,39.9,-,4.6,3.6,2.8,-,-,Car,15:44:20 BRT,15:44:20.000,47.27,29.37,97
-21.99895,-47.90979,834,6.33,2022-10-17T18:44:21.000Z,gps,-21.99887,-47.90997,830,11.00,13.73,296.6,gps [GPS],00:00:01,10.4,0.0,,,,false,4 / 20,26,50.2,-,4.6,3.6,2.8,-,-,Car,15:44:21 BRT,15:44:21.000,49.43,30.71,97
-21.99891,-47.90988,837,5.91,2022-10-17T18:44:22.000Z,gps,-21.99881,-47.91009,833,11.00,14.21,297.6,gps [GPS],00:00:01,10.0,0.0,,,,false,4 / 19,27,60.2,-,4.6,3.6,2.8,-,-,Car,15:44:22 BRT,15:44:22.000,51.16,31.79,97
-21.99887,-47.90997,840,5.68,2022-10-17T18:44:23.000Z,gps,-21.99875,-47.91021,836,11.00,14.64,299.2,gps [GPS],00:00:01,10.3,0.0,,,,false,4 / 18,28,70.5,-,4.6,3.6,2.8,-,-,Car,15:44:23 BRT,15:44:23.000,52.70,32.75,97
-21.99882,-47.91008,841,5.40,2022-10-17T18:44:24.000Z,gps,-21.99869,-47.91034,837,10.00,15.05,299.4,gps [GPS],00:00:01,12.6,0.0,,,,false,4 / 18,29,83.2,-,4.6,3.6,2.8,-,-,Car,15:44:24 BRT,15:44:24.000,54.18,33.67,97
-21.99877,-47.91019,840,5.26,2022-10-17T18:44:25.000Z,gps,-21.99864,-47.91048,836,10.00,15.40,298.1,gps [GPS],00:00:01,12.8,0.0,,,,false,4 / 19,30,96.0,-,4.6,3.6,2.8,-,-,Car,15:44:25 BRT,15:44:25.000,55.44,34.45,97
-21.99871,-47.91030,838,5.18,2022-10-17T18:44:26.000Z,gps,-21.99857,-47.91060,834,10.00,15.45,298.3,gps [GPS],00:00:01,12.8,0.0,,,,false,4 / 19,31,108.8,-,4.6,3.6,2.8,-,-,Car,15:44:26 BRT,15:44:26.000,55.62,34.56,97
-21.99866,-47.91041,841,5.14,2022-10-17T18:44:27.000Z,gps,-21.99851,-47.91073,837,10.00,15.15,298.0,gps [GPS],00:00:01,13.2,0.0,,,,false,4 / 19,32,121.9,-,4.6,3.6,2.8,-,-,Car,15:44:27 BRT,15:44:27.000,54.54,33.89,97
-21.99859,-47.91054,843,4.96,2022-10-17T18:44:28.000Z,gps,-21.99845,-47.91085,839,9.00,14.83,298.1,gps [GPS],00:00:01,15.6,0.0,,,,false,4 / 19,33,137.6,-,4.6,3.6,2.8,-,-,Car,15:44:28 BRT,15:44:28.000,53.39,33.17,97
-21.99853,-47.91067,845,4.87,2022-10-17T18:44:29.000Z,gps,-21.99839,-47.91098,841,9.00,14.54,297.7,gps [GPS],00:00:01,14.8,0.0,,,,false,4 / 19,34,152.3,-,4.6,3.6,2.8,-,-,Car,15:44:29 BRT,15:44:29.000,52.34,32.53,97
-21.99847,-47.91082,849,4.65,2022-10-17T18:44:30.000Z,gps,-21.99835,-47.91111,845,8.00,14.21,298.2,gps [GPS],00:00:01,16.9,0.0,,,,false,6 / 19,35,169.2,-,4.6,3.6,2.8,-,-,Car,15:44:30 BRT,15:44:30.000,51.16,31.79,97
-21.99841,-47.91098,850,4.34,2022-10-17T18:44:31.000Z,gps,-21.99831,-47.91124,846,7.00,14.42,298.3,gps [GPS],00:00:01,18.0,0.0,,,,false,6 / 20,36,187.2,-,3.4,3.0,1.6,-,-,Car,15:44:31 BRT,15:44:31.000,51.91,32.26,97
-21.99834,-47.91115,848,3.96,2022-10-17T18:44:32.000Z,gps,-21.99825,-47.91138,844,6.00,14.67,298.0,gps [GPS],00:00:01,19.4,0.0,,,,false,7 / 20,37,206.6,-,3.4,3.0,1.6,-,-,Car,15:44:32 BRT,15:44:32.000,52.81,32.82,97
-21.99828,-47.91130,850,3.83,2022-10-17T18:44:33.000Z,gps,-21.99820,-47.91151,846,6.00,14.69,297.2,gps [GPS],00:00:01,16.2,0.0,,,,false,7 / 19,38,222.8,-,3.4,3.0,1.4,-,-,Car,15:44:33 BRT,15:44:33.000,52.88,32.86,97
-21.99822,-47.91147,848,3.49,2022-10-17T18:44:34.000Z,gps,-21.99815,-47.91165,844,5.00,14.33,297.6,gps [GPS],00:00:01,18.9,0.0,,,,false,7 / 20,39,241.7,-,3.4,3.0,1.4,-,-,Car,15:44:34 BRT,15:44:34.000,51.59,32.06,97
-21.99816,-47.91161,849,3.39,2022-10-17T18:44:35.000Z,gps,-21.99809,-47.91177,845,5.00,13.16,297.5,gps [GPS],00:00:01,15.5,0.0,,,,false,7 / 19,40,257.2,-,3.4,3.0,1.4,-,-,Car,15:44:35 BRT,15:44:35.000,47.38,29.44,97
-21.99811,-47.91173,847,3.35,2022-10-17T18:44:36.000Z,gps,-21.99804,-47.91188,843,5.00,11.85,297.4,gps [GPS],00:00:01,14.0,0.0,,,,false,7 / 20,41,271.2,-,3.4,3.0,1.4,-,-,Car,15:44:36 BRT,15:44:36.000,42.66,26.51,97
-21.99806,-47.91184,849,3.34,2022-10-17T18:44:37.000Z,gps,-21.99800,-47.91197,845,5.00,9.97,297.7,gps [GPS],00:00:01,12.3,0.0,,,,false,7 / 20,42,283.6,-,3.4,3.0,1.4,-,-,Car,15:44:37 BRT,15:44:37.000,35.89,22.30,97
-21.99802,-47.91193,851,3.34,2022-10-17T18:44:38.000Z,gps,-21.99796,-47.91204,847,5.00,7.44,298.1,gps [GPS],00:00:01,10.5,0.0,,,,false,7 / 21,43,294.1,-,3.4,3.0,1.4,-,-,Car,15:44:38 BRT,15:44:38.000,26.78,16.64,97
-21.99798,-47.91200,850,3.34,2022-10-17T18:44:39.000Z,gps,-21.99794,-47.91210,846,5.00,5.29,297.8,gps [GPS],00:00:01,8.7,0.0,,,,false,7 / 21,44,302.7,-,3.4,3.0,1.4,-,-,Car,15:44:39 BRT,15:44:39.000,19.04,11.83,97
-21.99795,-47.91206,851,3.34,2022-10-17T18:44:40.000Z,gps,-21.99792,-47.91214,847,5.00,5.05,296.5,gps [GPS],00:00:01,6.9,0.0,,,,false,7 / 21,45,309.7,-,3.4,3.0,1.4,-,-,Car,15:44:40 BRT,15:44:40.000,18.18,11.30,97
-21.99793,-47.91212,852,3.34,2022-10-17T18:44:41.000Z,gps,-21.99790,-47.91219,848,5.00,5.83,296.4,gps [GPS],00:00:01,6.4,0.0,,,,false,7 / 21,46,316.1,-,3.4,3.0,1.4,-,-,Car,15:44:41 BRT,15:44:41.000,20.99,13.04,97
-21.99790,-47.91218,853,3.34,2022-10-17T18:44:42.000Z,gps,-21.99787,-47.91226,849,5.00,7.89,295.3,gps [GPS],00:00:01,6.9,0.0,,,,false,7 / 21,47,323.0,-,3.4,3.0,1.4,-,-,Car,15:44:42 BRT,15:44:42.000,28.40,17.65,97
-21.99787,-47.91227,853,2.99,2022-10-17T18:44:43.000Z,gps,-21.99784,-47.91234,849,4.00,9.43,294.2,gps [GPS],00:00:01,9.7,0.0,,,,false,7 / 21,48,332.7,-,3.4,3.0,1.4,-,-,Car,15:44:43 BRT,15:44:43.000,33.95,21.09,97
-21.99784,-47.91233,854,3.23,2022-10-17T18:44:44.000Z,gps,-21.99780,-47.91243,850,5.00,10.22,292.8,gps [GPS],00:00:01,7.5,0.0,,,,false,7 / 21,49,340.3,-,3.4,3.0,1.4,-,-,Car,15:44:44 BRT,15:44:44.000,36.79,22.86,97
-21.99781,-47.91242,855,3.31,2022-10-17T18:44:45.000Z,gps,-21.99777,-47.91252,851,5.00,10.62,291.2,gps [GPS],00:00:01,9.1,0.0,,,,false,7 / 21,50,349.4,-,3.4,3.0,1.4,-,-,Car,15:44:45 BRT,15:44:45.000,38.23,23.76,97
-21.99777,-47.91253,853,2.98,2022-10-17T18:44:46.000Z,gps,-21.99773,-47.91263,849,4.00,12.28,290.2,gps [GPS],00:00:01,13.1,0.0,,,,false,7 / 21,51,362.5,-,3.4,3.0,1.4,-,-,Car,15:44:46 BRT,15:44:46.000,44.21,27.47,97
-21.99774,-47.91263,852,3.23,2022-10-17T18:44:47.000Z,gps,-21.99769,-47.91276,848,5.00,13.60,289.8,gps [GPS],00:00:01,10.1,0.0,,,,false,7 / 22,52,372.6,-,3.4,3.0,1.4,-,-,Car,15:44:47 BRT,15:44:47.000,48.96,30.42,97
-21.99770,-47.91274,850,3.31,2022-10-17T18:44:48.000Z,gps,-21.99766,-47.91288,846,5.00,14.71,288.4,gps [GPS],00:00:01,12.2,0.0,,,,false,8 / 21,53,384.8,-,3.4,3.0,1.4,-,-,Car,15:44:48 BRT,15:44:48.000,52.96,32.91,97
-21.99765,-47.91289,850,2.98,2022-10-17T18:44:49.000Z,gps,-21.99761,-47.91302,846,4.00,14.78,289.1,gps [GPS],00:00:01,17.0,0.0,,,,false,8 / 22,54,401.8,-,3.2,3.0,1.4,-,-,Car,15:44:49 BRT,15:44:49.000,53.21,33.06,97
-21.99761,-47.91303,850,2.91,2022-10-17T18:44:50.000Z,gps,-21.99757,-47.91316,846,4.00,15.01,289.4,gps [GPS],00:00:01,15.3,0.0,,,,false,8 / 22,55,417.1,-,3.2,3.0,1.4,-,-,Car,15:44:50 BRT,15:44:50.000,54.04,33.58,97
-21.99756,-47.91318,847,2.89,2022-10-17T18:44:51.000Z,gps,-21.99752,-47.91331,843,4.00,15.61,289.2,gps [GPS],00:00:01,15.5,0.0,,,,false,8 / 22,56,432.6,-,3.2,3.0,1.4,-,-,Car,15:44:51 BRT,15:44:51.000,56.20,34.92,97
-21.99752,-47.91332,847,2.88,2022-10-17T18:44:52.000Z,gps,-21.99747,-47.91345,843,4.00,15.84,289.5,gps [GPS],00:00:01,15.3,0.0,,,,false,8 / 21,57,447.9,-,3.2,3.0,1.4,-,-,Car,15:44:52 BRT,15:44:52.000,57.02,35.43,97
-21.99747,-47.91346,847,2.88,2022-10-17T18:44:53.000Z,gps,-21.99742,-47.91359,843,4.00,15.92,289.3,gps [GPS],00:00:01,15.6,0.0,,,,false,8 / 22,58,463.5,-,3.2,3.0,1.4,-,-,Car,15:44:53 BRT,15:44:53.000,57.31,35.61,97
-21.99742,-47.91360,849,2.88,2022-10-17T18:44:54.000Z,gps,-21.99737,-47.91372,845,4.00,15.57,289.0,gps [GPS],00:00:01,15.1,0.0,,,,false,9 / 22,59,478.6,-,3.2,3.0,1.4,-,-,Car,15:44:54 BRT,15:44:54.000,56.05,34.83,97
-21.99736,-47.91376,850,2.43,2022-10-17T18:44:55.000Z,gps,-21.99733,-47.91385,846,3.00,13.93,289.9,gps [GPS],00:00:01,18.4,0.0,,,,false,9 / 21,60,496.9,-,1.8,1.6,0.8,-,-,Car,15:44:55 BRT,15:44:55.000,50.15,31.16,97
-21.99732,-47.91389,851,2.37,2022-10-17T18:44:56.000Z,gps,-21.99729,-47.91396,847,3.00,12.38,291.8,gps [GPS],00:00:01,13.8,0.0,,,,false,9 / 20,61,510.7,-,1.8,1.6,0.8,-,-,Car,15:44:56 BRT,15:44:56.000,44.57,27.69,97
-21.99728,-47.91400,852,2.36,2022-10-17T18:44:57.000Z,gps,-21.99725,-47.91407,848,3.00,12.33,291.8,gps [GPS],00:00:01,12.7,0.0,,,,false,8 / 19,62,523.4,-,2.0,1.8,0.8,-,-,Car,15:44:57 BRT,15:44:57.000,44.39,27.58,97
-21.99723,-47.91411,853,2.36,2022-10-17T18:44:58.000Z,gps,-21.99721,-47.91418,849,3.00,11.36,292.6,gps [GPS],00:00:01,12.1,0.0,,,,false,9 / 18,63,535.4,-,2.0,1.8,0.8,-,-,Car,15:44:58 BRT,15:44:58.000,40.90,25.41,97
-21.99720,-47.91421,853,2.36,2022-10-17T18:44:59.000Z,gps,-21.99717,-47.91427,849,3.00,9.76,293.2,gps [GPS],00:00:01,11.1,0.0,,,,false,9 / 20,64,546.6,-,1.8,1.6,0.8,-,-,Car,15:44:59 BRT,15:44:59.000,35.14,21.83,97
-21.99716,-47.91429,853,2.36,2022-10-17T18:45:00.000Z,gps,-21.99714,-47.91434,849,3.00,6.81,293.9,gps [GPS],00:00:01,9.2,0.0,,,,false,10 / 20,65,555.8,-,1.8,1.6,0.8,-,-,Car,15:45:00 BRT,15:45:00.000,24.52,15.23,97
-21.99714,-47.91435,853,2.36,2022-10-17T18:45:01.000Z,gps,-21.99712,-47.91439,849,3.00,4.20,289.9,gps [GPS],00:00:01,7.0,0.0,,,,false,10 / 20,66,562.8,-,1.8,1.4,0.8,-,-,Car,15:45:01 BRT,15:45:01.000,15.12,9.40,97
-21.99711,-47.91440,853,2.36,2022-10-17T18:45:02.000Z,gps,-21.99710,-47.91443,849,3.00,4.51,296.8,gps [GPS],00:00:01,5.3,0.0,,,,false,10 / 20,67,568.1,-,1.8,1.4,0.8,-,-,Car,15:45:02 BRT,15:45:02.000,16.24,10.09,97
-21.99709,-47.91444,853,2.36,2022-10-17T18:45:03.000Z,gps,-21.99708,-47.91447,849,3.00,5.61,298.4,gps [GPS],00:00:01,5.1,0.0,,,,false,10 / 19,68,573.3,-,1.8,1.4,0.8,-,-,Car,15:45:03 BRT,15:45:03.000,20.20,12.55,97
